Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Xeon E31220,183,60,321,http://cpu.userbenchmark.com/SpeedTest/6171/IntelR-XeonR-CPU-E31220---310GHz
CPU,,Intel,Core i5-6300HQ,184,59.8,10164,http://cpu.userbenchmark.com/SpeedTest/38166/IntelR-CoreTM-i5-6300HQ-CPU---230GHz
CPU,,Intel,Core i7 975,185,59.5,721,http://cpu.userbenchmark.com/SpeedTest/941/IntelR-CoreTM-i7-CPU---------975----333GHz
CPU,,Intel,Core i7-4850HQ,186,59.4,229,http://cpu.userbenchmark.com/SpeedTest/7877/IntelR-CoreTM-i7-4850HQ-CPU---230GHz
CPU,BX80677G4560,Intel,Pentium G4560,187,59.1,9134,http://cpu.userbenchmark.com/Intel-Pentium-G4560/Rating/3892
CPU,,Intel,Core i7-4700HQ,188,59.1,11960,http://cpu.userbenchmark.com/Intel-Core-i7-4700HQ/Rating/2728
CPU,,Intel,Core i7-4710HQ,189,59,18341,http://cpu.userbenchmark.com/SpeedTest/11499/IntelR-CoreTM-i7-4710HQ-CPU---250GHz
CPU,,Intel,Core i5-3330,190,58.7,7638,http://cpu.userbenchmark.com/SpeedTest/10/IntelR-CoreTM-i5-3330-CPU---300GHz
CPU,BX80662I36300T,Intel,Core i3-6300T,191,58.7,21,http://cpu.userbenchmark.com/SpeedTest/75733/IntelR-CoreTM-i3-6300T-CPU---330GHz
CPU,BX80646I34360,Intel,Core i3-4360,192,58.7,432,http://cpu.userbenchmark.com/Intel-Core-i3-4360/Rating/2819
CPU,FD9370FHHKWOF,AMD,FX-9370,193,58.5,2702,http://cpu.userbenchmark.com/AMD-FX-9370/Rating/2005
CPU,CW8064701470702,Intel,Core i7-4700MQ,194,58.3,16602,http://cpu.userbenchmark.com/Intel-Core-i7-4700MQ/Rating/2727
CPU,,Intel,Core i5-2320,195,58.1,6026,http://cpu.userbenchmark.com/SpeedTest/1735/IntelR-CoreTM-i5-2320-CPU---300GHz
CPU,,Intel,Xeon W3570,196,57.9,93,http://cpu.userbenchmark.com/SpeedTest/12630/IntelR-XeonR-CPU-----------W3570----320GHz
CPU,,Intel,Xeon W3565,197,57.6,1016,http://cpu.userbenchmark.com/SpeedTest/6324/IntelR-XeonR-CPU-----------W3565----320GHz
CPU,,Intel,Xeon L5639,198,57.5,37,http://cpu.userbenchmark.com/SpeedTest/5958/IntelR-XeonR-CPU-----------L5639----213GHz
CPU,FD8370FRHKBOX,AMD,FX-8370,199,57.3,7351,http://cpu.userbenchmark.com/AMD-FX-8370/Rating/2983
CPU,BX80646I34170,Intel,Core i3-4170,200,57.3,7398,http://cpu.userbenchmark.com/SpeedTest/28214/IntelR-CoreTM-i3-4170-CPU---370GHz
CPU,,Intel,Core i7-5850HQ,201,57.2,9,http://cpu.userbenchmark.com/SpeedTest/35099/IntelR-CoreTM-i7-5850HQ-CPU---270GHz
CPU,FD8350FRHKBOX,AMD,FX-8350,202,57,77297,http://cpu.userbenchmark.com/AMD-FX-8350/Rating/1489
CPU,,Intel,Core i7 960,203,56.8,3907,http://cpu.userbenchmark.com/SpeedTest/778/IntelR-CoreTM-i7-CPU---------960----320GHz
CPU,,Intel,Core i7-4750HQ,204,56.7,1197,http://cpu.userbenchmark.com/SpeedTest/3709/IntelR-CoreTM-i7-4750HQ-CPU---200GHz
CPU,,Intel,Core i7-7600U,205,56.7,485,http://cpu.userbenchmark.com/SpeedTest/220838/IntelR-CoreTM-i7-7600U-CPU---280GHz
CPU,,Intel,Core i7-4712HQ,206,56.6,1236,http://cpu.userbenchmark.com/SpeedTest/10973/IntelR-CoreTM-i7-4712HQ-CPU---230GHz
CPU,BX80646I34350,Intel,Core i3-4350,207,56.6,121,http://cpu.userbenchmark.com/Intel-Core-i3-4350/Rating/2433
CPU,,Intel,Core i7 K 875,208,56.4,487,http://cpu.userbenchmark.com/SpeedTest/476/IntelR-CoreTM-i7-CPU-------K-875----293GHz
CPU,AW8063801106200,Intel,Core i7-3630QM,209,56.3,17215,http://cpu.userbenchmark.com/Intel-Core-i7-3630QM/Rating/626
CPU,BX80646I34340,Intel,Core i3-4340,210,56.1,191,http://cpu.userbenchmark.com/Intel-Core-i3-4340/Rating/2877
CPU,,Intel,Core i7-2600S,211,56,498,http://cpu.userbenchmark.com/SpeedTest/6489/IntelR-CoreTM-i7-2600S-CPU---280GHz
CPU,,Intel,Core i7-2960XM,212,56,177,http://cpu.userbenchmark.com/SpeedTest/2390/IntelR-CoreTM-i7-2960XM-CPU---270GHz
CPU,,Intel,Core i5-2310,213,56,2611,http://cpu.userbenchmark.com/SpeedTest/2055/IntelR-CoreTM-i5-2310-CPU---290GHz
CPU,,Intel,Core i7-7500U,214,55.4,14401,http://cpu.userbenchmark.com/SpeedTest/171274/IntelR-CoreTM-i7-7500U-CPU---270GHz
CPU,,Intel,Core i5-2500S,215,55.3,371,http://cpu.userbenchmark.com/SpeedTest/1699/IntelR-CoreTM-i5-2500S-CPU---270GHz
CPU,,Intel,Xeon W3550,216,55.3,1047,http://cpu.userbenchmark.com/SpeedTest/3628/IntelR-XeonR-CPU-----------W3550----307GHz
CPU,BX80646I34160,Intel,Core i3-4160,217,55.2,6726,http://cpu.userbenchmark.com/Intel-Core-i3-4160/Rating/2816
CPU,,Intel,Core i5-3330S,218,55.2,647,http://cpu.userbenchmark.com/SpeedTest/4366/IntelR-CoreTM-i5-3330S-CPU---270GHz
CPU,BX80662I36100T,Intel,Core i3-6100T,219,55,565,http://cpu.userbenchmark.com/SpeedTest/40317/IntelR-CoreTM-i3-6100T-CPU---320GHz
CPU,,Intel,Xeon X5570,220,54.9,245,http://cpu.userbenchmark.com/SpeedTest/12230/IntelR-XeonR-CPU-----------X5570----293GHz
CPU,AW8063801013511,Intel,Core i7-3610QM,221,54.9,10283,http://cpu.userbenchmark.com/Intel-Core-i7-3610QM/Rating/2730
CPU,,Intel,Core i7-2920XM,222,54.9,219,http://cpu.userbenchmark.com/SpeedTest/459/IntelR-CoreTM-i7-2920XM-CPU---250GHz
CPU,,Intel,Core i7 965,223,54.8,392,http://cpu.userbenchmark.com/SpeedTest/4036/IntelR-CoreTM-i7-CPU---------965----320GHz
CPU,,Intel,Core i5-7300U,224,54.8,506,http://cpu.userbenchmark.com/SpeedTest/223355/IntelR-CoreTM-i5-7300U-CPU---260GHz
CPU,BX80601950,Intel,Core i7-950,225,54.7,7856,http://cpu.userbenchmark.com/Intel-Core-i7-950/Rating/617
CPU,,Intel,Core i5-2300,226,54.5,3222,http://cpu.userbenchmark.com/SpeedTest/291/IntelR-CoreTM-i5-2300-CPU---280GHz
CPU,,Intel,Core i7-5557U,227,54.5,464,http://cpu.userbenchmark.com/SpeedTest/27386/IntelR-CoreTM-i7-5557U-CPU---310GHz
CPU,,Intel,Core i7-4702MQ,228,54.4,5147,http://cpu.userbenchmark.com/SpeedTest/2674/IntelR-CoreTM-i7-4702MQ-CPU---220GHz
CPU,BX80646I34150,Intel,Core i3-4150,229,54.3,5916,http://cpu.userbenchmark.com/Intel-Core-i3-4150/Rating/2309
CPU,,Intel,Core i7-2860QM,230,54.2,1079,http://cpu.userbenchmark.com/SpeedTest/103/IntelR-CoreTM-i7-2860QM-CPU---250GHz
CPU,BX80646I34330,Intel,Core i3-4330,231,54.1,1380,http://cpu.userbenchmark.com/Intel-Core-i3-4330/Rating/2876
CPU,,Intel,Core i7-4702HQ,232,54,953,http://cpu.userbenchmark.com/SpeedTest/297/IntelR-CoreTM-i7-4702HQ-CPU---220GHz
CPU,,Intel,Core i7-3615QM,233,53.9,758,http://cpu.userbenchmark.com/SpeedTest/806/IntelR-CoreTM-i7-3615QM-CPU---230GHz
CPU,,Intel,Core i7-4610M,234,53.8,582,http://cpu.userbenchmark.com/SpeedTest/11649/IntelR-CoreTM-i7-4610M-CPU---300GHz
CPU,,Intel,Core i7 870,235,53.8,5024,http://cpu.userbenchmark.com/SpeedTest/961/IntelR-CoreTM-i7-CPU---------870----293GHz
CPU,,Intel,Xeon X3460,236,53.6,96,http://cpu.userbenchmark.com/SpeedTest/3739/IntelR-XeonR-CPU-----------X3460----280GHz
CPU,,Intel,Core i7-6567U,237,53.1,62,http://cpu.userbenchmark.com/SpeedTest/150864/IntelR-CoreTM-i7-6567U-CPU---330GHz
CPU,BX80646I34130,Intel,Core i3-4130,238,52.8,6886,http://cpu.userbenchmark.com/Intel-Core-i3-4130/Rating/1621
CPU,,Intel,Xeon E5-1603 0,239,52.7,350,http://cpu.userbenchmark.com/SpeedTest/9880/IntelR-XeonR-CPU-E5-1603-0---280GHz
CPU,,Intel,Core i5-4570T,240,52.5,624,http://cpu.userbenchmark.com/SpeedTest/6853/IntelR-CoreTM-i5-4570T-CPU---290GHz
CPU,,Intel,Core i7-2760QM,241,52.4,2125,http://cpu.userbenchmark.com/SpeedTest/949/IntelR-CoreTM-i7-2760QM-CPU---240GHz
CPU,FD8320FRHKBOX,AMD,FX-8320,242,52.3,31064,http://cpu.userbenchmark.com/AMD-FX-8320/Rating/1983
CPU,,Intel,Core i7-6600U,243,52.2,4140,http://cpu.userbenchmark.com/SpeedTest/36828/IntelR-CoreTM-i7-6600U-CPU---260GHz
CPU,,Intel,Core i5 760,244,52.1,6935,http://cpu.userbenchmark.com/SpeedTest/717/IntelR-CoreTM-i5-CPU---------760----280GHz
CPU,,Intel,Xeon X5560,245,52,75,http://cpu.userbenchmark.com/SpeedTest/16614/IntelR-XeonR-CPU-----------X5560----280GHz
CPU,,Intel,Core i7-3632QM,246,52,6396,http://cpu.userbenchmark.com/SpeedTest/36/IntelR-CoreTM-i7-3632QM-CPU---220GHz
CPU,AD845XACKASBX,AMD,Athlon X4 845,247,51.8,892,http://cpu.userbenchmark.com/SpeedTest/84491/AMD-Athlontm-X4-845-Quad-Core-Processor
CPU,,Intel,Core i7-6650U,248,51.7,1187,http://cpu.userbenchmark.com/SpeedTest/40238/IntelR-CoreTM-i7-6650U-CPU---220GHz
CPU,BX80662G4520,Intel,Pentium G4520,249,51.7,81,http://cpu.userbenchmark.com/Intel-Pentium-G4520/Rating/3537
CPU,,AMD,FX-6350 Six-Core,250,51.6,6631,http://cpu.userbenchmark.com/SpeedTest/713/AMD-FXtm-6350-Six-Core-Processor
CPU,,Intel,Xeon X3440,251,51.3,377,http://cpu.userbenchmark.com/SpeedTest/6655/IntelR-XeonR-CPU-----------X3440----253GHz
CPU,BX80605I5750,Intel,Core i5-750,252,51.2,11364,http://cpu.userbenchmark.com/Intel-Core-i5-750/Rating/2773
CPU,,Intel,Core i7-4600M,253,51.2,779,http://cpu.userbenchmark.com/SpeedTest/4429/IntelR-CoreTM-i7-4600M-CPU---290GHz
CPU,,Intel,Xeon W3530,254,51.1,982,http://cpu.userbenchmark.com/SpeedTest/3000/IntelR-XeonR-CPU-----------W3530----280GHz
CPU,,Intel,Core i7-3635QM,255,50.8,839,http://cpu.userbenchmark.com/SpeedTest/2465/IntelR-CoreTM-i7-3635QM-CPU---240GHz
CPU,FD8150FRGUBOX,AMD,FX-8150,256,50.8,5359,http://cpu.userbenchmark.com/AMD-FX-8150/Rating/2006
CPU,,Intel,Xeon E5-2630 0,257,50.7,95,http://cpu.userbenchmark.com/SpeedTest/6512/IntelR-XeonR-CPU-E5-2630-0---230GHz
CPU,,Intel,Core i5-2400S,258,50.7,1287,http://cpu.userbenchmark.com/SpeedTest/304/IntelR-CoreTM-i5-2400S-CPU---250GHz
CPU,,Intel,Core i7 860,259,50.6,9200,http://cpu.userbenchmark.com/SpeedTest/841/IntelR-CoreTM-i7-CPU---------860----280GHz
CPU,,AMD,FX-8300,260,50.6,7195,http://cpu.userbenchmark.com/SpeedTest/7163/AMD-FXtm-8300-Eight-Core-Processor
CPU,,Intel,Core i7 930,261,50.5,5786,http://cpu.userbenchmark.com/SpeedTest/79/IntelR-CoreTM-i7-CPU---------930----280GHz
CPU,,Intel,Core i5-7200U,262,50.4,15808,http://cpu.userbenchmark.com/SpeedTest/153577/IntelR-CoreTM-i5-7200U-CPU---250GHz
CPU,FD837EWMHKBOX,AMD,FX-8370E,263,50.4,1100,http://cpu.userbenchmark.com/AMD-FX-8370E/Rating/2984
CPU,,Intel,Core i7-3612QM,264,50.3,3005,http://cpu.userbenchmark.com/SpeedTest/329/IntelR-CoreTM-i7-3612QM-CPU---210GHz
CPU,AD789KXDJCHBX,AMD,A10-7890K APU,265,50.3,1318,http://cpu.userbenchmark.com/SpeedTest/118648/AMD-A10-7890K-Radeon-R7-12-Compute-Cores-4C-8G
CPU,BX80662G4500,Intel,Pentium G4500,266,50.2,768,http://cpu.userbenchmark.com/Intel-Pentium-G4500/Rating/3538
CPU,,Intel,Core i3-3250,267,50.1,579,http://cpu.userbenchmark.com/SpeedTest/4950/IntelR-CoreTM-i3-3250-CPU---350GHz
CPU,,AMD,Phenom II X4 980,268,49.9,364,http://cpu.userbenchmark.com/SpeedTest/5445/AMD-Phenomtm-II-X4-980-Processor
CPU,,Intel,Core i7 940,269,49.6,563,http://cpu.userbenchmark.com/SpeedTest/606/IntelR-CoreTM-i7-CPU---------940----293GHz
CPU,AD880KXBJCSBX,AMD,Athlon X4 880K,270,49.5,1330,http://cpu.userbenchmark.com/SpeedTest/121029/AMD-Athlontm-X4-880K-Quad-Core-Processor
CPU,,AMD,FX-8310,271,49.4,422,http://cpu.userbenchmark.com/SpeedTest/18534/AMD-FXtm-8310-Eight-Core-Processor
CPU,FD832EWMHKBOX,AMD,FX-8320E,272,48.9,7959,http://cpu.userbenchmark.com/AMD-FX-8320E/Rating/2985
CPU,,Intel,Xeon W3520,273,48.9,1329,http://cpu.userbenchmark.com/SpeedTest/3585/IntelR-XeonR-CPU-----------W3520----267GHz
CPU,BX80601920,Intel,Core i7-920,274,48.9,17291,http://cpu.userbenchmark.com/Intel-Core-i7-920/Rating/1981
CPU,,Intel,Pentium G3470,275,48.9,34,http://cpu.userbenchmark.com/SpeedTest/28614/IntelR-PentiumR-CPU-G3470---360GHz
CPU,,Intel,Core i3-3240,276,48.8,4300,http://cpu.userbenchmark.com/SpeedTest/2133/IntelR-CoreTM-i3-3240-CPU---340GHz
CPU,,Intel,Core i7-2820QM,277,48.6,1209,http://cpu.userbenchmark.com/SpeedTest/3145/IntelR-CoreTM-i7-2820QM-CPU---230GHz
CPU,AD870KXBJCSBX,AMD,Athlon II X4 870K,278,48.5,229,http://cpu.userbenchmark.com/SpeedTest/83847/AMD-Athlontm-X4-870K-Quad-Core-Processor
